"","condition","director","matcher","dyad","trial_no","round_no","target","clue","guess","success","RT","symmetry","FAS_d","BAS_d","FAS_m","BAS_m","clue_rank","guess_rank","oc_c_ratio","clue_zipf","max_BAS","difficulty"
"4009",1,69,70,"35",102,6,"cake","jaffa","cake",1,16.74999118,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3,"3"
"4010",1,70,69,"35",103,6,"melon","honeydew","flower",0,14.58867693,NA,0.0622837370242214,0.320158102766798,NA,0.00790513833992095,1,15,1,2.46792540120014,0.320158102766798,"4"
"4011",1,69,70,"35",104,6,"boy","scout","find",0,18.45730019,NA,0.00343642611683849,0.182142857142857,NA,0.0107142857142857,2,17,1.5325989052865,4.11006003575842,0.279151943462898,"1"
"4012",1,70,69,"35",105,6,"poem","rhyme","poem",1,23.39819098,NA,0.0777027027027027,0.143859649122807,0.0777027027027027,0.143859649122807,4,1,1.97821266750217,3.64594258129186,0.284584980237154,"2"
"4013",1,69,70,"35",106,6,"smile","happy","smile",1,16.66167903,NA,0.215017064846416,0.0918367346938776,0.215017064846416,0.0918367346938776,8,2,3.08904649330181,5.52212975606151,0.283687943262411,"1"
"4014",1,70,69,"35",107,6,"wind","blustery","wind",1,19.55837202,NA,NA,NA,NA,NA,NA,NA,NA,2.37101538819208,0.309608540925267,"3"
"4015",1,69,70,"35",108,6,"highway","motorway","road",0,18.81824279,NA,0.0137931034482759,0.124137931034483,NA,0.117241379310345,3,2,2.22120098039216,2.1949241291364,0.275735294117647,"1"
"4016",1,70,69,"35",109,6,"adult","eighteen","adult",1,73.14881992,NA,NA,NA,NA,NA,NA,NA,NA,3.7845945311713,0.288732394366197,"2"
"4017",1,69,70,"35",110,6,"bear","yogi","bear",1,20.60641408,NA,0.00668896321070234,0.149425287356322,0.00668896321070234,0.149425287356322,8,1,2.21472053126729,NA,0.330935251798561,"4"
"4018",1,70,69,"35",111,6,"color","rainbow","color",1,28.43965292,NA,0.0277777777777778,0.055363321799308,0.0277777777777778,0.055363321799308,36,3,5.64033457249071,3.90249430523434,0.312267657992565,"4"
"4019",1,69,70,"35",112,6,"fruit","apples","fruit",1,15.92472792,NA,NA,0.121621621621622,NA,0.121621621621622,34,2,2.49753507773986,3.91919999873719,0.303754266211604,"3"
"4020",1,70,69,"35",113,6,"gun","pistol","gun",1,7.00186491,NA,0.024390243902439,0.264084507042254,0.024390243902439,0.264084507042254,3,1,1.24737254901961,4.00279726113974,0.329411764705882,"4"
"4021",1,69,70,"35",114,6,"tissue","napkin","serviette",0,11.72630095,NA,0.0102389078498294,0.0268456375838926,NA,0.0369127516778524,8,8,9.37672413793103,3.55900587054747,0.251724137931034,"1"
"4022",1,70,69,"35",115,6,"maze","lost","found",0,14.46145201,NA,0.126315789473684,0.00354609929078014,0.246478873239437,0.156028368794326,40,1,70.2560553633218,5.43718595870292,0.249134948096886,"1"
"4023",1,69,70,"35",116,6,"drink","juice","orange",0,18.59243894,NA,0.00684931506849315,0.0620689655172414,0.0442176870748299,0.237931034482759,62,1,4.23195084485407,4.42918825351519,0.262672811059908,"1"
"4024",1,70,69,"35",117,6,"pig","oink","pig",1,8.80353403,NA,0.063758389261745,0.320284697508897,0.063758389261745,0.320284697508897,1,1,1,3.04002216915066,0.320284697508897,"4"
"4025",1,69,70,"35",118,6,"ear","hear","listen",0,20.02092505,NA,0.0934256055363322,0.115646258503401,0.224913494809689,0.166666666666667,4,1,2.7196394686907,5.74398872785912,0.314516129032258,"4"
"4026",1,70,69,"35",119,6,"door","entrance","door",1,27.34998202,NA,0.0304054054054054,0.226480836236934,0.0304054054054054,0.226480836236934,3,1,1.26878868258179,4.1954666582287,0.28735632183908,"2"
"4027",1,69,70,"35",120,6,"bread","baguette","bread",1,15.91655684,NA,0.00335570469798658,0.23448275862069,0.00335570469798658,0.23448275862069,6,1,1.40594699418229,2.46792540120014,0.32967032967033,"4"
"4028",1,71,72,"36",1,1,"understanding","comprehend","understand",0,19.21259809,NA,0.0210526315789474,0.00359712230215827,0.146341463414634,0.316546762589928,178,1,69.5,3.26955774743331,0.25,"1"
"4029",1,72,71,"36",2,1,"apple","red fruit","apple",1,20.81293488,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.276094276094276,"1"
"4030",1,71,72,"36",3,1,"laugh","reaction to humour","laughter",0,35.85326195,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.286195286195286,"2"
"4031",1,72,71,"36",4,1,"brain","mind","brain",1,24.67873096,NA,0.0830449826989619,0.188356164383562,0.0830449826989619,0.188356164383562,8,1,1.50088224012275,5.684812328687,0.282700421940928,"1"
"4032",1,71,72,"36",5,1,"snake","cobra","snake",1,14.75634694,NA,0.0140845070422535,0.311643835616438,0.0140845070422535,0.311643835616438,3,1,1.01926308985133,3.52483025253661,0.317647058823529,"4"
"4033",1,72,71,"36",6,1,"sand","gritty","dirty",0,62.06825709,NA,0.00334448160535117,0.0808510638297872,0.00341296928327645,0.0893617021276596,14,1,3.81218457101658,2.67204538385607,0.308219178082192,"3"
"4034",1,71,72,"36",7,1,"rain","wet weather","rain",1,16.73989797,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.293478260869565,"2"
"4035",1,72,71,"36",8,1,"book","reading","book",1,38.35937786,NA,0.0202020202020202,0.156462585034014,0.0202020202020202,0.156462585034014,13,1,1.82294935006723,4.78793313427703,0.285223367697594,"2"
"4036",1,71,72,"36",9,1,"blood","vein","artery",0,26.66339493,NA,0.0102739726027397,0.262798634812287,0.174074074074074,0.133105802047782,2,2,1.10984848484848,NA,0.291666666666667,"2"
"4037",1,72,71,"36",10,1,"moon","lunar","moon",1,11.32927704,NA,0.0306122448979592,0.267605633802817,0.0306122448979592,0.267605633802817,2,1,1.13729977116705,3.31714000740923,0.304347826086957,"3"
"4038",1,71,72,"36",11,1,"cave","bat","cricket",0,30.40470099,NA,0.0170648464163823,0.0479452054794521,0.0996563573883162,0.0273972602739726,9,9,5.29329004329004,4.31426251332995,0.253787878787879,"1"
"4039",1,72,71,"36",12,1,"camel","humped","wednesday",0,35.4303391,NA,NA,NA,NA,NA,NA,NA,NA,2.59286413780844,0.30188679245283,"3"
"4040",1,71,72,"36",13,1,"part","section","part",1,14.12728596,NA,0.0408163265306122,0.152777777777778,0.0408163265306122,0.152777777777778,2,1,1.82217782217782,4.43640834975408,0.278388278388278,"1"
"4041",1,72,71,"36",14,1,"music","melody","tune",0,10.7849679,NA,0.0445205479452055,0.170648464163823,0.0652920962199313,0.122866894197952,32,3,1.73554006968641,3.82075084242211,0.29616724738676,"2"
"4042",1,71,72,"36",15,1,"baby","infant","baby",1,8.93602014,NA,0.0821917808219178,0.272413793103448,0.0821917808219178,0.272413793103448,3,1,1.17721518987342,3.62628789329539,0.320689655172414,"4"
"4043",1,72,71,"36",16,1,"spice","paprika","spice",1,20.78492594,NA,0.0136054421768707,0.220640569395018,0.0136054421768707,0.220640569395018,3,1,1.33864162243092,2.91508343254236,0.29535864978903,"2"
"4044",1,71,72,"36",17,1,"sleep","slumber","sleep",1,8.79966307,NA,0.0169491525423729,0.280701754385965,0.0169491525423729,0.280701754385965,2,1,1.01597222222222,3.44105325479984,0.285185185185185,"2"
"4045",1,72,71,"36",18,1,"jeans","denim","jean",0,13.71180511,NA,0.110344827586207,0.288135593220339,0.135458167330677,0.0169491525423729,1,6,1,2.82331305918672,0.288135593220339,"2"
"4046",1,71,72,"36",19,1,"party","gathering","party",1,10.15771389,NA,0.0201342281879195,0.0666666666666667,0.0201342281879195,0.0666666666666667,37,3,3.89078498293515,3.86120805175951,0.25938566552901,"1"
"4047",1,72,71,"36",20,1,"idea","innovation","create",0,28.33274007,NA,0.00354609929078014,0.027972027972028,0.00343642611683849,0.0034965034965035,32,61,9.85753676470588,2.83590218649474,0.275735294117647,"1"
"4048",1,71,72,"36",21,2,"death","fatal","death",1,50.78952503,NA,NA,0.167247386759582,NA,0.167247386759582,7,1,1.71430652680653,3.85174076718057,0.286713286713287,"2"
"4049",1,72,71,"36",22,2,"nose","nostrils","nose",1,13.39723611,NA,0.0105263157894737,NA,0.0105263157894737,NA,NA,NA,NA,3.21091223452053,0.297872340425532,"2"
"4050",1,71,72,"36",23,2,"space","vast","big",0,34.07661486,NA,NA,0.0269360269360269,NA,0.0336700336700337,99,8,10.9716494845361,NA,0.29553264604811,"2"
"4051",1,72,71,"36",24,2,"egg","chicken","poultry",0,16.01122093,NA,0.0945945945945946,0.0586206896551724,0.286245353159851,0.0137931034482759,25,23,5.30293016082838,4.790006802781,0.310861423220974,"3"
"4052",1,71,72,"36",25,2,"headache","fever","cold",0,15.37342215,NA,0.00689655172413793,0.00337837837837838,NA,0.027027027027027,196,9,77.3519163763066,4.2995819201452,0.261324041811847,"1"
"4053",1,72,71,"36",26,2,"pizza","margarita","cocktail",0,34.91439819,NA,0.00684931506849315,NA,NA,NA,NA,NA,NA,3.14916663857573,0.303448275862069,"3"
"4054",1,71,72,"36",27,2,"code","hack","saw",0,18.72206497,NA,0.0136986301369863,0.017921146953405,0.00706713780918728,0.028673835125448,21,7,16.9157480314961,3.93231557911488,0.303149606299213,"3"
"4055",1,72,71,"36",28,2,"paper","sheet","paper",1,16.63519096,NA,0.00675675675675676,0.212328767123288,0.00675675675675676,0.212328767123288,5,1,1.4001743679163,4.06488883550872,0.297297297297297,"2"
"4056",1,71,72,"36",29,2,"river","stream","river",1,10.68204093,NA,0.0808080808080808,0.181184668989547,0.0808080808080808,0.181184668989547,4,1,1.60173480365788,3.90567596402053,0.29020979020979,"2"
"4057",1,72,71,"36",30,2,"umbrella","brollie",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.244604316546763,"1"
"4058",1,71,72,"36",31,2,"story","fairytale","story",1,41.74176002,NA,0.0171821305841924,0.101351351351351,0.0171821305841924,0.101351351351351,10,1,2.8534262485482,NA,0.289198606271777,"2"
"4059",1,72,71,"36",32,2,"butter","margarine","butter",1,17.63641906,NA,0.0586206896551724,0.283276450511945,0.0586206896551724,0.283276450511945,1,1,1,2.81034808202235,0.283276450511945,"1"
"4060",1,71,72,"36",33,2,"lawn","mow","grass",0,11.93260002,NA,0.063973063973064,0.225409836065574,0.0476190476190476,0.225409836065574,2,1,1.22085976039464,3.36371614945059,0.275193798449612,"1"
"4061",1,72,71,"36",34,2,"food","eat","drink",0,35.66120791,NA,0.133561643835616,0.175862068965517,0.023972602739726,0.0827586206896552,31,2,1.68997668997669,5.40063586626649,0.297202797202797,"2"
"4062",1,71,72,"36",35,2,"bone","marrow","bone",1,6.590300798,NA,0.073943661971831,0.33195020746888,0.073943661971831,0.33195020746888,1,1,1,3.47367773008923,0.33195020746888,"4"
"4063",1,72,71,"36",36,2,"job","occupation","job",1,10.16072607,NA,0.0309278350515464,0.29616724738676,0.0309278350515464,0.29616724738676,1,1,1,3.61611659744215,0.29616724738676,"2"
"4064",1,71,72,"36",37,2,"noon","midday","noon",1,8.90531802,NA,0.0731707317073171,0.239864864864865,0.0731707317073171,0.239864864864865,1,1,1,2.92530259772405,0.239864864864865,"1"
"4065",1,72,71,"36",38,2,"ocean","sea","ocean",1,7.86342311,NA,0.155405405405405,0.2,0.155405405405405,0.2,3,1,1.71698113207547,4.77656094644312,0.343396226415094,"4"
"4066",1,71,72,"36",39,2,"name","address","post",0,74.7074728,NA,0.00699300699300699,0.0103092783505155,NA,0.00343642611683849,115,73,29.8461538461538,4.71785715783434,0.307692307692308,"3"
"4067",1,72,71,"36",40,2,"window","pane","window",1,13.18720913,NA,0.111486486486486,0.33201581027668,0.111486486486486,0.33201581027668,2,1,1.09126984126984,2.6897741508165,0.36231884057971,"4"
"4068",1,71,72,"36",41,3,"love","like","love",1,25.51645803,NA,0.0271186440677966,0.156794425087108,0.0271186440677966,0.156794425087108,24,1,1.91779331779332,6.60135359294382,0.300699300699301,"3"
"4069",1,72,71,"36",42,3,"math","algebra","math",1,27.07826996,NA,0.0638297872340425,0.200692041522491,0.0638297872340425,0.200692041522491,4,1,1.12849933918058,3.25087553446555,0.226480836236934,"1"
"4070",1,71,72,"36",43,3,"eve","adam","eve",1,12.56249499,NA,0.128676470588235,0.294117647058824,0.128676470588235,0.294117647058824,1,1,1,4.5685256709895,0.294117647058824,"2"
"4071",1,72,71,"36",44,3,"vinegar","balsamic","vinegar",1,21.75295615,NA,0.0173010380622837,0.314741035856574,0.0173010380622837,0.314741035856574,1,1,1,2.24607665158378,0.314741035856574,"4"
"4072",1,71,72,"36",45,3,"hate","dislike","hate",1,10.05501509,NA,0.0666666666666667,0.171428571428571,0.0666666666666667,0.171428571428571,6,1,1.79093567251462,3.59503019956495,0.307017543859649,"3"
"4073",1,72,71,"36",46,3,"car","automobile","car",1,20.10342002,NA,0.0410958904109589,0.296551724137931,0.0410958904109589,0.296551724137931,1,1,1,3.75721699359288,0.296551724137931,"2"
"4074",1,71,72,"36",47,3,"heart","circulation","blood",0,25.07311296,NA,NA,0.0520833333333333,NA,0.291666666666667,23,1,5.89003984063745,3.56134708636238,0.306772908366534,"3"
"4075",1,72,71,"36",48,3,"smell","sniff","smell",1,10.91645408,NA,0.0206185567010309,0.195876288659794,0.0206185567010309,0.195876288659794,5,1,1.43528750702379,3.55190553012953,0.281138790035587,"1"
"4076",1,71,72,"36",49,3,"beer","pint","beer",1,11.38833189,NA,0.00340136054421769,0.225255972696246,0.00340136054421769,0.225255972696246,7,1,1.49784429662478,3.51714342387032,0.33739837398374,"4"
"4077",1,72,71,"36",50,3,"help","assistance","help",1,10.71192884,NA,0.0208333333333333,0.29368029739777,0.0208333333333333,0.29368029739777,2,1,1.05247410817031,4.03924595003088,0.309090909090909,"3"
"4078",1,71,72,"36",51,3,"ghost","spirit","ghost",1,9.21843386,NA,0.0756013745704467,0.142857142857143,0.0756013745704467,0.142857142857143,10,1,1.99250936329588,4.6928898679163,0.284644194756554,"2"
"4079",1,72,71,"36",52,3,"poison","drugging","spike",0,55.27164698,NA,NA,NA,NA,NA,NA,NA,NA,2.57058774309729,0.331983805668016,"4"
"4080",1,71,72,"36",53,3,"gland","sweat","perspire",0,34.26581502,NA,NA,0.00346020761245675,0.326007326007326,0.0380622837370242,19,4,108.375,4.33949833674602,0.375,"4"
"4081",1,72,71,"36",54,3,"fish","sealife","fish",1,15.79829502,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.324723247232472,"4"
"4082",1,71,72,"36",55,3,"god","religion","god",1,21.9613111,NA,0.0750853242320819,0.128472222222222,0.0750853242320819,0.128472222222222,12,1,2.273914363802,4.14186739983423,0.292134831460674,"2"
"4083",1,72,71,"36",56,3,"spider","arachnid","spider",1,9.21806216,NA,0.0622837370242214,0.343629343629344,0.0622837370242214,0.343629343629344,1,1,1,2.4379621778227,0.343629343629344,"4"
"4084",1,71,72,"36",57,3,"pain","hurt","injure",0,16.94954705,NA,0.158620689655172,0.227891156462585,0.245674740484429,0.0136054421768707,5,11,1.22987140422455,5.39099663507305,0.280276816608997,"1"
"4085",1,72,71,"36",58,3,"hay","pitchfork","torch",0,61.4469161,NA,0.00714285714285714,0.205223880597015,NA,0.00746268656716418,2,27,1.57848911651729,2.84813664291175,0.323943661971831,"4"
"4086",1,71,72,"36",59,3,"clap","applause","clap",1,14.74970198,NA,0.0962199312714777,0.161971830985915,0.0962199312714777,0.161971830985915,2,1,1.54885623390395,4.05300995530019,0.250871080139373,"1"
"4087",1,72,71,"36",60,3,"water","aqua","water",1,9.63720393,NA,0.0135593220338983,0.309027777777778,0.0135593220338983,0.309027777777778,2,1,1.01339517773602,3.14309249086354,0.313167259786477,"4"
"4088",1,71,72,"36",61,4,"doll","barbie","doll",1,15.62702298,NA,0.0481099656357388,0.266891891891892,0.0481099656357388,0.266891891891892,1,1,1,3.63425682296667,0.266891891891892,"1"
"4089",1,72,71,"36",62,4,"fight","brawl","fight",1,19.94612312,NA,0.0238907849829352,0.306338028169014,0.0238907849829352,0.306338028169014,1,1,1,3.32926064008508,0.306338028169014,"3"
"4090",1,71,72,"36",63,4,"hair","brush","stroke",0,25.09187698,NA,0.0268456375838926,0.209459459459459,0.00699300699300699,0.0202702702702703,17,7,1.46500524047979,4.15097243943899,0.306859205776173,"3"
"4091",1,72,71,"36",64,4,"nut","bolt","lightning",0,17.04929185,NA,0.0268456375838926,0.0681003584229391,0.0542372881355932,0.154121863799283,11,1,4.41084650790474,3.83837680562259,0.300380228136882,"3"
"4092",1,71,72,"36",65,4,"tree","oak","tree",1,22.70233202,NA,0.0343642611683849,0.274914089347079,0.0343642611683849,0.274914089347079,8,1,1.19872159090909,3.74971603887845,0.329545454545455,"4"
"4093",1,72,71,"36",66,4,"bee","bumble","bee",1,9.42108297,NA,0.0482758620689655,0.293478260869565,0.0482758620689655,0.293478260869565,1,1,1,2.4057774944513,0.293478260869565,"2"
"4094",1,71,72,"36",67,4,"bird","sparrow","bird",1,7.23447204,NA,NA,0.286689419795222,NA,0.286689419795222,5,1,1.07933513027853,3.41893894050927,0.309433962264151,"3"
"4095",1,72,71,"36",68,4,"plague","bubonic","plague",1,12.77585101,NA,0.0372881355932203,0.382608695652174,0.0372881355932203,0.382608695652174,1,1,1,2.63425682296667,0.382608695652174,"4"
"4096",1,71,72,"36",69,4,"cow","dairy","cow",1,16.00305986,NA,0.0135135135135135,0.182758620689655,0.0135135135135135,0.182758620689655,7,2,1.79540094339623,3.44717017960952,0.328125,"4"
"4097",1,72,71,"36",70,4,"tape","sticky","glue",0,33.45226288,NA,0.0779661016949153,0.027681660899654,0.13448275862069,0.0865051903114187,17,1,10.0038461538462,3.75870176249857,0.276923076923077,"1"
"4098",1,71,72,"36",71,4,"dog","labrador","dog",1,9.32983708,NA,0.00689655172413793,0.308243727598566,0.00689655172413793,0.308243727598566,4,1,1.05762841809353,2.73899217348668,0.326007326007326,"4"
"4099",1,72,71,"36",72,4,"rabbit","peter","pan",0,10.04703188,NA,0.0101351351351351,NA,0.0405405405405405,NA,NA,NA,NA,4.95430864589477,0.315789473684211,"4"
"4100",1,71,72,"36",73,4,"fire","flame","fire",1,6.711918116,NA,0.07,0.249158249158249,0.07,0.249158249158249,6,1,1.19806373537717,3.95647611770059,0.298507462686567,"3"
"4101",1,72,71,"36",74,4,"soup","cockaleekie","i don't know",0,26.76570916,NA,0.00337837837837838,NA,NA,NA,NA,NA,NA,NA,0.284132841328413,"2"
"4102",1,71,72,"36",75,4,"deer","antlers","moose",0,16.53485584,NA,0.0477815699658703,0.256140350877193,0.126315789473684,0.0596491228070175,4,4,1.12204724409449,2.96393200008018,0.28740157480315,"2"
"4103",1,72,71,"36",76,4,"bed","queensize","bed",1,45.58439398,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.298892988929889,"3"
"4104",1,71,72,"36",77,4,"flower","daisy","flower",1,10.02944684,NA,0.023489932885906,0.266211604095563,0.023489932885906,0.266211604095563,5,1,1.19522144522145,4.13068323288172,0.318181818181818,"4"
"4105",1,72,71,"36",78,4,"light","illuminate","light",1,23.01032686,NA,0.0166666666666667,0.25089605734767,0.0166666666666667,0.25089605734767,5,1,1.18846753246753,2.92530259772405,0.298181818181818,"3"
"4106",1,71,72,"36",79,4,"hat","headwear","hat",1,11.83064318,NA,NA,NA,NA,NA,NA,NA,NA,1.76895539686412,0.324675324675325,"4"
"4107",1,72,71,"36",80,4,"encyclopedia","britannica","yacht",0,21.24726486,NA,0.0648464163822526,0.309236947791165,NA,NA,1,NA,1,2.4057774944513,0.309236947791165,"3"
"4108",1,71,72,"36",81,5,"pig","pork","pig",1,13.90363383,NA,0.0536912751677852,0.226027397260274,0.0536912751677852,0.226027397260274,7,1,1.41701714655451,4.02261641781085,0.320284697508897,"4"
"4109",1,72,71,"36",82,5,"ear","earlobe","ear",1,36.583076,NA,0.0103806228373702,0.106227106227106,0.0103806228373702,0.106227106227106,5,2,2.96078976640712,2.54710664724777,0.314516129032258,"4"
"4110",1,71,72,"36",83,5,"computer","digital","watch",0,59.77126288,NA,0.00348432055749129,0.0857142857142857,NA,0.0964285714285714,43,1,3.02469135802469,3.73274322420968,0.259259259259259,"1"
"4111",1,72,71,"36",84,5,"boy","male","man",0,33.88281202,NA,0.0618556701030928,0.0706713780918728,0.0614334470989761,0.166077738515901,12,1,3.95,4.53038202982579,0.279151943462898,"1"
"4112",1,71,72,"36",85,5,"door","doorknob","handle",0,19.55816603,NA,0.00337837837837838,0.110320284697509,0.0106007067137809,0.128113879003559,17,1,2.60474601408973,3.23135339476308,0.28735632183908,"2"
"4113",1,72,71,"36",86,5,"bear","grizzly","bear",1,8.18194318,NA,0.0836120401337793,0.326164874551971,0.0836120401337793,0.326164874551971,2,1,1.01462566210768,3.27410537518403,0.330935251798561,"4"
"4114",1,71,72,"36",87,5,"wind","windmill","wind",1,24.55124617,NA,NA,0.0664206642066421,NA,0.0664206642066421,20,1,4.66132858837485,NA,0.309608540925267,"3"
"4115",1,72,71,"36",88,5,"smile","grin","smile",1,7.13021779,NA,0.068259385665529,0.283687943262411,0.068259385665529,0.283687943262411,1,1,1,3.43484894239855,0.283687943262411,"1"
"4116",1,71,72,"36",89,5,"color","red","color",1,20.50041485,NA,0.145833333333333,0.0844594594594595,0.145833333333333,0.0844594594594595,16,2,3.69724907063197,5.16989612343447,0.312267657992565,"4"
"4117",1,72,71,"36",90,5,"highway","motorway","highway",1,13.39699411,NA,0.0137931034482759,0.124137931034483,0.0137931034482759,0.124137931034483,3,1,2.22120098039216,2.1949241291364,0.275735294117647,"1"
"4118",1,71,72,"36",91,5,"gun","trigger","gun",1,11.66282296,NA,0.00696864111498258,0.246575342465753,0.00696864111498258,0.246575342465753,5,1,1.3359477124183,NA,0.329411764705882,"4"
"4119",1,72,71,"36",92,5,"fruit","fruitcake","bake",0,27.46938992,NA,NA,NA,NA,NA,NA,NA,NA,3.31714000740923,0.303754266211604,"3"
"4120",1,71,72,"36",93,5,"maze","labyrinth","maze",1,39.49638605,NA,0.0982456140350877,0.249134948096886,0.0982456140350877,0.249134948096886,1,1,1,2.91508343254236,0.249134948096886,"1"
"4121",1,72,71,"36",94,5,"bread","loaf","bread",1,9.53143883,NA,0.0335570469798658,0.32967032967033,0.0335570469798658,0.32967032967033,1,1,1,3.65166962448435,0.32967032967033,"4"
"4122",1,71,72,"36",95,5,"poem","poetry","write",0,18.63288593,NA,0.0202702702702703,0.0405405405405405,0.00342465753424658,0.00337837837837838,9,117,7.0197628458498,4.12625484582599,0.284584980237154,"2"
"4123",1,72,71,"36",96,5,"tissue","kleenex","tissue",1,37.71912384,NA,0.0921501706484642,0.251724137931034,0.0921501706484642,0.251724137931034,1,1,1,3.1894612334349,0.251724137931034,"1"
"4124",1,71,72,"36",97,5,"melon","honeydew","melon",1,26.77613211,NA,0.0622837370242214,0.320158102766798,0.0622837370242214,0.320158102766798,1,1,1,2.46792540120014,0.320158102766798,"4"
"4125",1,72,71,"36",98,5,"cake","birthday","age",0,20.4883461,NA,0.0779661016949153,0.166666666666667,0.0383275261324042,0.0204081632653061,5,8,1.8,4.98722825043557,0.3,"3"
"4126",1,71,72,"36",99,5,"adult","grownup","adult",1,9.84491706,NA,0.0146520146520147,NA,0.0146520146520147,NA,NA,NA,NA,3.14916663857573,0.288732394366197,"2"
"4127",1,72,71,"36",100,5,"drink","beverage","drink",1,22.17246604,NA,0.0273972602739726,0.205387205387205,0.0273972602739726,0.205387205387205,4,1,1.27891516204578,3.37101538819208,0.262672811059908,"1"
"4128",1,71,72,"36",101,6,"lie","dishonest","lie",1,74.32003498,NA,0.0069204152249135,0.0681003584229391,0.0069204152249135,0.0681003584229391,23,3,4.61842105263158,3.41568578311155,0.314516129032258,"4"
"4129",1,72,71,"36",102,6,"ice","frozen","ice",1,24.44090891,NA,0.027027027027027,0.208191126279863,0.027027027027027,0.208191126279863,4,1,1.37948834307108,4.1855959042024,0.28719723183391,"2"
"4130",1,71,72,"36",103,6,"teacher","professor","lecturer",0,13.30177903,NA,0.0340136054421769,0.201388888888889,0.125,0.0208333333333333,6,7,1.49134988819583,4.84194014149205,0.300341296928328,"3"
"4131",1,72,71,"36",104,6,"volcano","eruption","volcano",1,17.04313302,NA,0.0816326530612245,0.282608695652174,0.0816326530612245,0.282608695652174,2,1,1.08779559662952,2.61405343687838,0.307420494699647,"3"
"4132",1,71,72,"36",105,6,"crime","sentenced","judge",0,14.33525205,NA,NA,NA,NA,NA,NA,NA,NA,3.62224791549365,0.297709923664122,"2"
"4133",1,72,71,"36",106,6,"weather","forecast","weather",1,10.68134093,NA,0.023489932885906,0.298245614035088,0.023489932885906,0.298245614035088,1,1,1,3.2786058764107,0.298245614035088,"3"
"4134",1,71,72,"36",107,6,"coffee","arabica","bean",0,16.84241486,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.330769230769231,"4"
"4135",1,72,71,"36",108,6,"fauna","flora","fauna",1,18.51545691,NA,0.209558823529412,0.264604810996564,0.209558823529412,0.264604810996564,1,1,1,3.35253198249807,0.264604810996564,"1"
"4136",1,71,72,"36",109,6,"school","education","school",1,35.64463615,NA,0.0412371134020619,0.175084175084175,0.0412371134020619,0.175084175084175,5,1,1.63468169761273,4.29052930045612,0.286206896551724,"2"
"4137",1,72,71,"36",110,6,"sugar","sweetener","sugar",1,14.33757091,NA,0.00341296928327645,NA,0.00341296928327645,NA,NA,NA,NA,2.46792540120014,0.284246575342466,"2"
"4138",1,71,72,"36",111,6,"horse","stables","horse",1,21.75302005,NA,NA,NA,NA,NA,NA,NA,NA,3.47367773008923,0.346320346320346,"4"
"4139",1,72,71,"36",112,6,"toilet","flush","toilet",1,9.95037007,NA,0.0640569395017794,0.271812080536913,0.0640569395017794,0.271812080536913,1,1,1,3.97216965555902,0.271812080536913,"1"
"4140",1,71,72,"36",113,6,"dolphin","ultrasound","pregnant",0,71.39318705,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.290566037735849,"2"
"4141",1,72,71,"36",114,6,"art","painting","oil",0,10.02359009,NA,0.097972972972973,0.151408450704225,0.00340136054421769,0.0457746478873239,4,3,1.8243616848268,4.46502041055673,0.276223776223776,"1"
"4142",1,71,72,"36",115,6,"hug","embrace","hug",1,7.443609,NA,0.0418118466898955,0.3,0.0418118466898955,0.3,1,1,1,3.87954510716337,0.3,"3"
"4143",1,72,71,"36",116,6,"monster","beast","beauty",0,26.71744204,NA,0.0241379310344828,0.0761245674740484,0.0856164383561644,0.124567474048443,4,2,3.48136845486669,4.38978521313861,0.265017667844523,"1"
"4144",1,71,72,"36",117,6,"cat","feline","cat",1,9.68850183,NA,0.0738255033557047,0.323529411764706,0.0738255033557047,0.323529411764706,2,1,1.03409090909091,2.96393200008018,0.334558823529412,"4"
"4145",1,72,71,"36",118,6,"enemy","foe","enemy",1,9.74087095,NA,0.0925266903914591,0.269372693726937,0.0925266903914591,0.269372693726937,2,1,1.04783473265577,3.26955774743331,0.282258064516129,"1"
"4146",1,71,72,"36",119,6,"beard","mustache","beard",1,15.17267108,NA,0.0336700336700337,0.127147766323024,0.0336700336700337,0.127147766323024,4,1,2.18169196593854,3.69495466332028,0.277397260273973,"1"
"4147",1,72,71,"36",120,6,"walk","gait","i don't know",0,49.74770904,NA,NA,0.267148014440433,NA,NA,2,NA,1.08108108108108,2.52228306352273,0.288808664259928,"2"
"4148",1,73,74,"37",1,1,"gland","thyroid","body",0,109.2090769,NA,NA,0.203846153846154,NA,0.0192307692307692,3,10,1.83962264150943,NA,0.375,"4"
"4149",1,74,73,"37",2,1,"vinegar","chips","fries",0,47.85272479,NA,0.0242214532871972,0.0236486486486486,0.0618556701030928,0.0337837837837838,8,6,13.3090495162208,4.21038867269473,0.314741035856574,"4"
